name,metric,4.0,5.0,6.0,7.0
33TJ_20150606_190137_156,mse,-4.0,-5.0,6.0,-3.5
33TJ_20150606_190137_156,ssim,-4.0,5.0,6.0,-3.5
33TJ_20150606_190137_156,ms_ssim,-4.0,-5.0,6.0,-3.5
33TJ_20150612_210346_983,mse,2.0,5.0,-3.0,-7.0
33TJ_20150612_210346_983,ssim,2.0,5.0,-3.0,-7.0
33TJ_20150612_210346_983,ms_ssim,2.0,5.0,-3.0,-7.0
6G7M_20150328_182656_004,mse,-2.0,5.0,6.0,7.0
6G7M_20150328_182656_004,ssim,-2.0,5.0,6.0,7.0
6G7M_20150328_182656_004,ms_ssim,-2.0,5.0,-6.0,7.0
c483_20150901_195159_785,mse,2.0,2.5,3.0,7.0
c483_20150901_195159_785,ssim,2.0,2.5,3.0,7.0
c483_20150901_195159_785,ms_ssim,2.0,2.5,3.0,7.0
bee7_20150829_161252_715,mse,-4.0,-5.0,-3.0,7.0
bee7_20150829_161252_715,ssim,4.0,-2.5,-6.0,-3.5
bee7_20150829_161252_715,ms_ssim,-4.0,5.0,-3.0,7.0
6FHF_20150307_153527_809,mse,-2.0,-2.5,6.0,-3.5
6FHF_20150307_153527_809,ssim,-2.0,-5.0,-3.0,7.0
6FHF_20150307_153527_809,ms_ssim,-2.0,-2.5,6.0,-3.5
0039_20141008_120309_685,mse,4.0,-2.5,3.0,3.5
0039_20141008_120309_685,ssim,4.0,-2.5,3.0,3.5
0039_20141008_120309_685,ms_ssim,4.0,2.5,3.0,3.5
33TJ_20150702_194358_293,mse,-2.0,-5.0,-6.0,-3.5
33TJ_20150702_194358_293,ssim,-2.0,-5.0,-6.0,-3.5
33TJ_20150702_194358_293,ms_ssim,-2.0,-5.0,-6.0,-3.5
4KK2_20150820_211556_793,mse,-2.0,2.5,3.0,-3.5
4KK2_20150820_211556_793,ssim,2.0,5.0,6.0,-7.0
4KK2_20150820_211556_793,ms_ssim,4.0,2.5,-3.0,-3.5
4KK2_20150829_162052_484,mse,-2.0,5.0,-6.0,3.5
4KK2_20150829_162052_484,ssim,4.0,-5.0,3.0,7.0
4KK2_20150829_162052_484,ms_ssim,-2.0,5.0,-6.0,3.5
0382_20150916_194059_493,mse,2.0,-2.5,3.0,-3.5
0382_20150916_194059_493,ssim,2.0,-2.5,3.0,-3.5
0382_20150916_194059_493,ms_ssim,2.0,-2.5,3.0,-3.5
0043_20160825_173843_407,mse,2.0,5.0,6.0,7.0
0043_20160825_173843_407,ssim,2.0,-2.5,-3.0,3.5
0043_20160825_173843_407,ms_ssim,2.0,5.0,6.0,-3.5
4KK2_20150910_140526_782,mse,-2.0,-2.5,3.0,-3.5
4KK2_20150910_140526_782,ssim,-4.0,-2.5,-3.0,3.5
4KK2_20150910_140526_782,ms_ssim,-2.0,-2.5,3.0,-3.5
0030_20151021_185541_682,mse,-4.0,5.0,-3.0,-3.5
0030_20151021_185541_682,ssim,-2.0,-5.0,3.0,3.5
0030_20151021_185541_682,ms_ssim,-4.0,5.0,-3.0,-3.5
6G7M_20150404_001349_892,mse,4.0,-5.0,-3.0,-3.5
6G7M_20150404_001349_892,ssim,4.0,-5.0,-3.0,-3.5
6G7M_20150404_001349_892,ms_ssim,4.0,-5.0,-3.0,-3.5
0039_20141009_122624_660,mse,-2.0,5.0,6.0,-7.0
0039_20141009_122624_660,ssim,-2.0,-5.0,6.0,7.0
0039_20141009_122624_660,ms_ssim,-2.0,-5.0,6.0,7.0
47L8_20150503_135252_676,mse,4.0,5.0,6.0,3.5
47L8_20150503_135252_676,ssim,-2.0,5.0,6.0,7.0
47L8_20150503_135252_676,ms_ssim,4.0,5.0,-3.0,3.5
6FHF_20150303_114347_248,mse,-2.0,2.5,-3.0,3.5
6FHF_20150303_114347_248,ssim,4.0,2.5,6.0,3.5
6FHF_20150303_114347_248,ms_ssim,-2.0,2.5,-3.0,3.5
6FHF_20150331_120940_991,mse,2.0,-5.0,6.0,3.5
6FHF_20150331_120940_991,ssim,2.0,-5.0,6.0,3.5
6FHF_20150331_120940_991,ms_ssim,2.0,-5.0,6.0,3.5
0830_20151121_151517_316,mse,-4.0,-2.5,3.0,3.5
0830_20151121_151517_316,ssim,-4.0,2.5,3.0,3.5
0830_20151121_151517_316,ms_ssim,-2.0,-2.5,3.0,3.5
0037_20160716_100644_199,mse,4.0,-5.0,-6.0,7.0
0037_20160716_100644_199,ssim,-4.0,-5.0,-6.0,7.0
0037_20160716_100644_199,ms_ssim,4.0,-5.0,-3.0,-3.5
0155_20160924_173926_016,mse,-4.0,-2.5,6.0,7.0
0155_20160924_173926_016,ssim,-2.0,-5.0,-3.0,3.5
0155_20160924_173926_016,ms_ssim,-4.0,-2.5,6.0,7.0
33TJ_20150729_154124_047,mse,-4.0,2.5,-3.0,-3.5
33TJ_20150729_154124_047,ssim,-4.0,2.5,-3.0,-3.5
33TJ_20150729_154124_047,ms_ssim,-4.0,2.5,-3.0,-3.5
0043_20160826_124749_306,mse,-4.0,2.5,-3.0,7.0
0043_20160826_124749_306,ssim,-4.0,-5.0,-3.0,-3.5
0043_20160826_124749_306,ms_ssim,-4.0,2.5,-3.0,7.0
4KK2_20150906_191912_450,mse,2.0,2.5,6.0,-3.5
4KK2_20150906_191912_450,ssim,4.0,2.5,3.0,-3.5
4KK2_20150906_191912_450,ms_ssim,-2.0,2.5,6.0,-3.5
5a9e_20150327_200911_547,mse,2.0,-5.0,6.0,-3.5
5a9e_20150327_200911_547,ssim,2.0,2.5,6.0,3.5
5a9e_20150327_200911_547,ms_ssim,2.0,5.0,6.0,-3.5
0043_20160918_180213_814,mse,4.0,5.0,-6.0,-3.5
0043_20160918_180213_814,ssim,4.0,5.0,-6.0,-3.5
0043_20160918_180213_814,ms_ssim,4.0,5.0,-6.0,-3.5
J6ZC_20150408_180542_401,mse,-4.0,2.5,-3.0,-3.5
J6ZC_20150408_180542_401,ssim,4.0,5.0,3.0,-7.0
J6ZC_20150408_180542_401,ms_ssim,-4.0,2.5,-3.0,-3.5
0030_20151008_090103_320,mse,-2.0,5.0,3.0,7.0
0030_20151008_090103_320,ssim,4.0,5.0,-6.0,-3.5
0030_20151008_090103_320,ms_ssim,-2.0,5.0,3.0,7.0
6G7M_20150321_130558_040,mse,4.0,5.0,3.0,3.5
6G7M_20150321_130558_040,ssim,4.0,5.0,-6.0,7.0
6G7M_20150321_130558_040,ms_ssim,4.0,5.0,-3.0,3.5
0155_20160911_124638_006,mse,4.0,2.5,6.0,3.5
0155_20160911_124638_006,ssim,4.0,-2.5,3.0,-3.5
0155_20160911_124638_006,ms_ssim,4.0,-2.5,6.0,-3.5
6G7M_20150307_134021_883,mse,-4.0,-5.0,3.0,7.0
6G7M_20150307_134021_883,ssim,-4.0,5.0,3.0,7.0
6G7M_20150307_134021_883,ms_ssim,-4.0,-5.0,3.0,7.0
0382_20150924_095405_380,mse,-2.0,-2.5,-3.0,3.5
0382_20150924_095405_380,ssim,-4.0,-5.0,-3.0,-7.0
0382_20150924_095405_380,ms_ssim,-2.0,-2.5,-3.0,3.5
0032_20160918_074038_861,mse,2.0,5.0,-6.0,-7.0
0032_20160918_074038_861,ssim,2.0,5.0,-6.0,-7.0
0032_20160918_074038_861,ms_ssim,2.0,5.0,-6.0,-7.0
0830_20151121_170747_234,mse,-2.0,-2.5,-6.0,-7.0
0830_20151121_170747_234,ssim,-2.0,5.0,-3.0,3.5
0830_20151121_170747_234,ms_ssim,2.0,-2.5,3.0,-7.0
0244_20151010_145939_253,mse,4.0,-2.5,-3.0,-3.5
0244_20151010_145939_253,ssim,2.0,-2.5,3.0,-3.5
0244_20151010_145939_253,ms_ssim,4.0,-2.5,-3.0,-3.5
1125_20151222_141945_027,mse,-2.0,-5.0,6.0,-7.0
1125_20151222_141945_027,ssim,-4.0,5.0,6.0,-7.0
1125_20151222_141945_027,ms_ssim,-2.0,5.0,3.0,-7.0
0006_20160722_162019_934,mse,4.0,2.5,6.0,-7.0
0006_20160722_162019_934,ssim,4.0,-2.5,6.0,3.5
0006_20160722_162019_934,ms_ssim,4.0,-2.5,6.0,3.5
6G7M_20150415_135009_426,mse,-4.0,2.5,-3.0,3.5
6G7M_20150415_135009_426,ssim,-2.0,2.5,-3.0,3.5
6G7M_20150415_135009_426,ms_ssim,-4.0,2.5,-3.0,3.5
5066_20160519_122916_153,mse,-2.0,-2.5,-3.0,-3.5
5066_20160519_122916_153,ssim,-2.0,-2.5,6.0,-3.5
5066_20160519_122916_153,ms_ssim,-2.0,-2.5,6.0,-3.5
33TJ_20150625_052643_048,mse,4.0,2.5,6.0,7.0
33TJ_20150625_052643_048,ssim,2.0,2.5,6.0,7.0
33TJ_20150625_052643_048,ms_ssim,4.0,2.5,6.0,7.0
1125_20151229_192447_145,mse,-2.0,2.5,6.0,7.0
1125_20151229_192447_145,ssim,-4.0,5.0,-3.0,-3.5
1125_20151229_192447_145,ms_ssim,-4.0,5.0,-3.0,-3.5
0382_20150924_092321_999,mse,-2.0,-2.5,6.0,-7.0
0382_20150924_092321_999,ssim,-2.0,2.5,-3.0,3.5
0382_20150924_092321_999,ms_ssim,-2.0,-2.5,6.0,-3.5
0919_20150904_202551_303,mse,-2.0,-5.0,3.0,-7.0
0919_20150904_202551_303,ssim,4.0,-5.0,-3.0,3.5
0919_20150904_202551_303,ms_ssim,-2.0,5.0,3.0,3.5
6FHF_20150303_113244_343,mse,-4.0,5.0,3.0,-7.0
6FHF_20150303_113244_343,ssim,-2.0,5.0,3.0,-7.0
6FHF_20150303_113244_343,ms_ssim,-4.0,5.0,3.0,3.5
4KK2_20150829_144856_663,mse,-2.0,-5.0,3.0,-3.5
4KK2_20150829_144856_663,ssim,-4.0,5.0,3.0,-3.5
4KK2_20150829_144856_663,ms_ssim,-2.0,5.0,3.0,3.5
0043_20160915_125854_576,mse,-4.0,5.0,-3.0,7.0
0043_20160915_125854_576,ssim,2.0,2.5,-6.0,-3.5
0043_20160915_125854_576,ms_ssim,-4.0,5.0,-3.0,7.0
0043_20161031_193151_078,mse,2.0,-5.0,-6.0,-3.5
0043_20161031_193151_078,ssim,2.0,-5.0,6.0,-3.5
0043_20161031_193151_078,ms_ssim,2.0,-5.0,-6.0,-3.5
0127_20161105_174108_840,mse,2.0,2.5,-3.0,-3.5
0127_20161105_174108_840,ssim,2.0,2.5,-6.0,-3.5
0127_20161105_174108_840,ms_ssim,2.0,2.5,-3.0,3.5
6G7M_20150415_184953_166,mse,-4.0,2.5,-6.0,3.5
6G7M_20150415_184953_166,ssim,-4.0,-2.5,-6.0,3.5
6G7M_20150415_184953_166,ms_ssim,2.0,2.5,-6.0,3.5
0919_20150906_183520_917,mse,-2.0,-5.0,-6.0,-3.5
0919_20150906_183520_917,ssim,2.0,5.0,6.0,-7.0
0919_20150906_183520_917,ms_ssim,-2.0,-5.0,-6.0,-3.5
J6ZC_20150408_152750_288,mse,4.0,-2.5,-6.0,-7.0
J6ZC_20150408_152750_288,ssim,4.0,-2.5,-6.0,-7.0
J6ZC_20150408_152750_288,ms_ssim,4.0,-2.5,-6.0,-7.0
4WBR_20150502_172652_963,mse,2.0,-5.0,-3.0,7.0
4WBR_20150502_172652_963,ssim,-2.0,2.5,-6.0,-3.5
4WBR_20150502_172652_963,ms_ssim,2.0,-5.0,-3.0,7.0
0382_20150912_125455_388,mse,-2.0,5.0,6.0,-7.0
0382_20150912_125455_388,ssim,-2.0,-2.5,3.0,-7.0
0382_20150912_125455_388,ms_ssim,-4.0,-5.0,6.0,-7.0
0272_20151216_001344_428,mse,4.0,-5.0,6.0,-3.5
0272_20151216_001344_428,ssim,4.0,-5.0,-3.0,-3.5
0272_20151216_001344_428,ms_ssim,4.0,-5.0,-3.0,-3.5
4WBR_20150502_191821_096,mse,-4.0,2.5,6.0,7.0
4WBR_20150502_191821_096,ssim,-4.0,2.5,6.0,7.0
4WBR_20150502_191821_096,ms_ssim,-4.0,2.5,6.0,7.0
c1b1_20150424_193600_862,mse,-4.0,-2.5,6.0,7.0
c1b1_20150424_193600_862,ssim,4.0,5.0,-3.0,3.5
c1b1_20150424_193600_862,ms_ssim,-4.0,5.0,6.0,7.0
0043_20160919_141028_154,mse,-4.0,-2.5,6.0,7.0
0043_20160919_141028_154,ssim,4.0,2.5,-6.0,-3.5
0043_20160919_141028_154,ms_ssim,-4.0,-2.5,6.0,7.0
4WBR_20150515_182933_917,mse,-4.0,-2.5,6.0,-7.0
4WBR_20150515_182933_917,ssim,-4.0,-2.5,6.0,-7.0
4WBR_20150515_182933_917,ms_ssim,-4.0,-2.5,6.0,-7.0
0006_20160728_123319_433,mse,-4.0,2.5,3.0,3.5
0006_20160728_123319_433,ssim,-4.0,2.5,3.0,3.5
0006_20160728_123319_433,ms_ssim,-2.0,2.5,3.0,3.5
4WBR_20150524_130505_116,mse,4.0,-5.0,-3.0,-3.5
4WBR_20150524_130505_116,ssim,4.0,-5.0,-3.0,-3.5
4WBR_20150524_130505_116,ms_ssim,4.0,-5.0,-3.0,-3.5
0830_20151031_142659_615,mse,-4.0,2.5,-3.0,-3.5
0830_20151031_142659_615,ssim,-4.0,2.5,-3.0,-7.0
0830_20151031_142659_615,ms_ssim,2.0,2.5,-3.0,-7.0
5a9e_20150404_152602_134,mse,4.0,5.0,3.0,-3.5
5a9e_20150404_152602_134,ssim,4.0,5.0,3.0,-3.5
5a9e_20150404_152602_134,ms_ssim,4.0,5.0,3.0,-3.5
6G7M_20150314_155841_086,mse,4.0,2.5,-6.0,-3.5
6G7M_20150314_155841_086,ssim,4.0,5.0,-6.0,-3.5
6G7M_20150314_155841_086,ms_ssim,4.0,2.5,-6.0,-3.5
0382_20150916_200811_275,mse,-4.0,-5.0,-6.0,7.0
0382_20150916_200811_275,ssim,-4.0,-5.0,-6.0,3.5
0382_20150916_200811_275,ms_ssim,-4.0,-5.0,-6.0,7.0
6G7M_20150403_165723_505,mse,2.0,2.5,6.0,7.0
6G7M_20150403_165723_505,ssim,2.0,-2.5,6.0,7.0
6G7M_20150403_165723_505,ms_ssim,2.0,2.5,3.0,-3.5
0006_20160722_115101_603,mse,-2.0,-2.5,-3.0,3.5
0006_20160722_115101_603,ssim,-2.0,5.0,3.0,-3.5
0006_20160722_115101_603,ms_ssim,-4.0,-2.5,-3.0,3.5
6G7M_20150404_001054_931,mse,2.0,2.5,3.0,7.0
6G7M_20150404_001054_931,ssim,2.0,2.5,3.0,7.0
6G7M_20150404_001054_931,ms_ssim,2.0,2.5,3.0,7.0
6G7M_20150404_095958_732,mse,-2.0,5.0,3.0,7.0
6G7M_20150404_095958_732,ssim,-4.0,-5.0,6.0,3.5
6G7M_20150404_095958_732,ms_ssim,-2.0,5.0,3.0,7.0
33TJ_20150819_114430_524,mse,-4.0,5.0,3.0,7.0
33TJ_20150819_114430_524,ssim,-4.0,5.0,3.0,7.0
33TJ_20150819_114430_524,ms_ssim,-4.0,5.0,3.0,7.0
9dd3_20151219_141013_466,mse,-2.0,5.0,-3.0,3.5
9dd3_20151219_141013_466,ssim,4.0,-2.5,-6.0,7.0
9dd3_20151219_141013_466,ms_ssim,-4.0,5.0,-3.0,-3.5
0043_20160825_104736_913,mse,-2.0,-2.5,-6.0,3.5
0043_20160825_104736_913,ssim,-2.0,-2.5,-6.0,3.5
0043_20160825_104736_913,ms_ssim,-2.0,-2.5,-6.0,7.0
33TJ_20150811_144019_692,mse,2.0,2.5,6.0,3.5
33TJ_20150811_144019_692,ssim,2.0,2.5,6.0,3.5
33TJ_20150811_144019_692,ms_ssim,2.0,-5.0,6.0,3.5
0043_20160825_111353_591,mse,2.0,-2.5,3.0,-7.0
0043_20160825_111353_591,ssim,-2.0,2.5,-6.0,-7.0
0043_20160825_111353_591,ms_ssim,2.0,-2.5,3.0,-7.0
1125_20151227_131557_808,mse,-4.0,2.5,3.0,-3.5
1125_20151227_131557_808,ssim,-4.0,2.5,3.0,-3.5
1125_20151227_131557_808,ms_ssim,-4.0,2.5,3.0,-3.5
5a9e_20150328_163346_848,mse,-2.0,-5.0,-6.0,3.5
5a9e_20150328_163346_848,ssim,-4.0,5.0,-3.0,-3.5
5a9e_20150328_163346_848,ms_ssim,4.0,-5.0,-6.0,3.5
4KK2_20150808_175544_278,mse,2.0,-5.0,6.0,-7.0
4KK2_20150808_175544_278,ssim,-4.0,-2.5,-3.0,3.5
4KK2_20150808_175544_278,ms_ssim,2.0,5.0,6.0,-7.0
0218_20141031_190904_815,mse,4.0,5.0,-3.0,3.5
0218_20141031_190904_815,ssim,4.0,5.0,-3.0,-3.5
0218_20141031_190904_815,ms_ssim,4.0,5.0,-3.0,3.5
0032_20160921_125350_046,mse,4.0,-2.5,-6.0,3.5
0032_20160921_125350_046,ssim,4.0,-2.5,-6.0,3.5
0032_20160921_125350_046,ms_ssim,4.0,-5.0,3.0,3.5
0030_20160606_211232_890,mse,-4.0,-5.0,3.0,3.5
0030_20160606_211232_890,ssim,-4.0,5.0,3.0,-3.5
0030_20160606_211232_890,ms_ssim,-4.0,5.0,-3.0,3.5
0030_20151006_135654_478,mse,-2.0,2.5,-3.0,-7.0
0030_20151006_135654_478,ssim,-2.0,2.5,-3.0,7.0
0030_20151006_135654_478,ms_ssim,-2.0,2.5,-3.0,-7.0
0127_20161022_144126_074,mse,4.0,5.0,-3.0,-3.5
0127_20161022_144126_074,ssim,4.0,5.0,-3.0,-3.5
0127_20161022_144126_074,ms_ssim,4.0,5.0,-3.0,-3.5
0132_20161016_151514_409,mse,-2.0,-2.5,-6.0,3.5
0132_20161016_151514_409,ssim,-4.0,5.0,6.0,-3.5
0132_20161016_151514_409,ms_ssim,-4.0,-2.5,-3.0,-3.5
6G7M_20150324_212857_410,mse,2.0,-5.0,3.0,7.0
6G7M_20150324_212857_410,ssim,4.0,-5.0,6.0,7.0
6G7M_20150324_212857_410,ms_ssim,2.0,-5.0,3.0,7.0
0244_20151010_131538_689,mse,4.0,2.5,6.0,-3.5
0244_20151010_131538_689,ssim,4.0,2.5,6.0,-3.5
0244_20151010_131538_689,ms_ssim,2.0,5.0,-3.0,-7.0
0032_20160918_081824_065,mse,-2.0,5.0,-3.0,-7.0
0032_20160918_081824_065,ssim,4.0,-5.0,-6.0,-3.5
0032_20160918_081824_065,ms_ssim,-2.0,5.0,-3.0,-7.0
4WBR_20150503_170415_316,mse,2.0,2.5,6.0,-7.0
4WBR_20150503_170415_316,ssim,2.0,2.5,6.0,-7.0
4WBR_20150503_170415_316,ms_ssim,2.0,2.5,6.0,-7.0
33TJ_20150629_213621_720,mse,-2.0,-5.0,3.0,-3.5
33TJ_20150629_213621_720,ssim,-4.0,-5.0,6.0,-3.5
33TJ_20150629_213621_720,ms_ssim,4.0,-5.0,-3.0,-3.5
0382_20150924_090423_653,mse,2.0,-5.0,3.0,3.5
0382_20150924_090423_653,ssim,-2.0,-2.5,3.0,3.5
0382_20150924_090423_653,ms_ssim,2.0,-5.0,3.0,3.5
6G7M_20150328_191608_226,mse,-4.0,2.5,6.0,-3.5
6G7M_20150328_191608_226,ssim,4.0,-2.5,6.0,-3.5
6G7M_20150328_191608_226,ms_ssim,4.0,2.5,-3.0,-3.5
0009_20160702_164047_896,mse,4.0,5.0,-6.0,-7.0
0009_20160702_164047_896,ssim,-2.0,5.0,3.0,-3.5
0009_20160702_164047_896,ms_ssim,4.0,5.0,-3.0,3.5
5a9e_20141006_135548_836,mse,-2.0,-5.0,-3.0,7.0
5a9e_20141006_135548_836,ssim,-4.0,-5.0,-3.0,7.0
5a9e_20141006_135548_836,ms_ssim,-2.0,-5.0,-3.0,7.0
4KK2_20150822_120106_971,mse,4.0,2.5,6.0,-7.0
4KK2_20150822_120106_971,ssim,4.0,2.5,6.0,-3.5
4KK2_20150822_120106_971,ms_ssim,4.0,2.5,6.0,-3.5
6G7M_20150325_090638_500,mse,4.0,2.5,-3.0,-3.5
6G7M_20150325_090638_500,ssim,2.0,2.5,-6.0,3.5
6G7M_20150325_090638_500,ms_ssim,4.0,5.0,-3.0,-3.5
c483_20150901_175008_932,mse,-4.0,-5.0,-3.0,7.0
c483_20150901_175008_932,ssim,2.0,5.0,-3.0,-7.0
c483_20150901_175008_932,ms_ssim,4.0,-5.0,-6.0,-3.5
0030_20151217_215058_444,mse,4.0,-2.5,-3.0,3.5
0030_20151217_215058_444,ssim,4.0,-2.5,-3.0,3.5
0030_20151217_215058_444,ms_ssim,4.0,-2.5,-3.0,3.5
0830_20151121_162807_751,mse,-4.0,2.5,6.0,3.5
0830_20151121_162807_751,ssim,2.0,-2.5,3.0,-7.0
0830_20151121_162807_751,ms_ssim,-4.0,2.5,6.0,3.5
1125_20151230_223943_423,mse,-4.0,-5.0,6.0,3.5
1125_20151230_223943_423,ssim,-4.0,-5.0,6.0,3.5
1125_20151230_223943_423,ms_ssim,-4.0,-5.0,6.0,3.5
5a9e_20141006_101403_693,mse,-2.0,2.5,6.0,-3.5
5a9e_20141006_101403_693,ssim,2.0,-2.5,6.0,7.0
5a9e_20141006_101403_693,ms_ssim,-2.0,2.5,3.0,-3.5
33TJ_20150811_143737_790,mse,-2.0,-5.0,3.0,-7.0
33TJ_20150811_143737_790,ssim,-2.0,-5.0,6.0,-7.0
33TJ_20150811_143737_790,ms_ssim,-2.0,-5.0,3.0,-3.5
0039_20141007_191809_800,mse,-4.0,-2.5,-6.0,-3.5
0039_20141007_191809_800,ssim,4.0,-5.0,6.0,-3.5
0039_20141007_191809_800,ms_ssim,4.0,-5.0,6.0,-7.0
6G7M_20150414_225105_789,mse,4.0,-5.0,-6.0,-3.5
6G7M_20150414_225105_789,ssim,4.0,-5.0,-6.0,-3.5
6G7M_20150414_225105_789,ms_ssim,-2.0,-5.0,-6.0,-3.5
bee7_20150829_140335_522,mse,4.0,-5.0,6.0,3.5
bee7_20150829_140335_522,ssim,2.0,5.0,3.0,-7.0
bee7_20150829_140335_522,ms_ssim,-2.0,-5.0,6.0,3.5
0094_20150412_110708_625,mse,4.0,-2.5,3.0,-7.0
0094_20150412_110708_625,ssim,4.0,-2.5,6.0,3.5
0094_20150412_110708_625,ms_ssim,4.0,-2.5,3.0,-3.5
0127_20161022_143122_674,mse,4.0,5.0,-6.0,7.0
0127_20161022_143122_674,ssim,-2.0,-5.0,-3.0,3.5
0127_20161022_143122_674,ms_ssim,4.0,5.0,6.0,-3.5
6G7M_20150413_161622_470,mse,-4.0,2.5,-6.0,-3.5
6G7M_20150413_161622_470,ssim,-4.0,2.5,-6.0,-3.5
6G7M_20150413_161622_470,ms_ssim,-4.0,2.5,-6.0,-3.5
4WBR_20150524_124751_196,mse,2.0,-5.0,3.0,3.5
4WBR_20150524_124751_196,ssim,-4.0,-5.0,-6.0,-7.0
4WBR_20150524_124751_196,ms_ssim,4.0,2.5,6.0,-3.5
6G7M_20150324_215003_680,mse,-4.0,2.5,-3.0,-3.5
6G7M_20150324_215003_680,ssim,-4.0,5.0,-3.0,-3.5
6G7M_20150324_215003_680,ms_ssim,-4.0,5.0,-3.0,-3.5
5066_20160724_083756_455,mse,4.0,2.5,6.0,7.0
5066_20160724_083756_455,ssim,4.0,5.0,6.0,7.0
5066_20160724_083756_455,ms_ssim,4.0,2.5,6.0,-3.5
0043_20160830_103904_917,mse,-4.0,2.5,-3.0,-3.5
0043_20160830_103904_917,ssim,4.0,-2.5,-3.0,-3.5
0043_20160830_103904_917,ms_ssim,-4.0,2.5,-3.0,3.5
5066_20160417_164115_111,mse,-4.0,-2.5,-6.0,3.5
5066_20160417_164115_111,ssim,-4.0,-5.0,-6.0,3.5
5066_20160417_164115_111,ms_ssim,-4.0,-5.0,-6.0,3.5
5a9e_20141005_133455_397,mse,2.0,5.0,3.0,-7.0
5a9e_20141005_133455_397,ssim,2.0,2.5,6.0,7.0
5a9e_20141005_133455_397,ms_ssim,-2.0,5.0,-6.0,-3.5
1125_20151201_113659_140,mse,4.0,5.0,-3.0,-3.5
1125_20151201_113659_140,ssim,-2.0,-2.5,3.0,3.5
1125_20151201_113659_140,ms_ssim,4.0,5.0,-3.0,-3.5
0039_20141007_160252_163,mse,-4.0,-2.5,-6.0,3.5
0039_20141007_160252_163,ssim,-2.0,5.0,-3.0,3.5
0039_20141007_160252_163,ms_ssim,4.0,-2.5,6.0,7.0
0043_20160824_110421_918,mse,2.0,5.0,6.0,-7.0
0043_20160824_110421_918,ssim,2.0,5.0,6.0,-7.0
0043_20160824_110421_918,ms_ssim,2.0,5.0,6.0,-7.0
0155_20161002_142748_614,mse,2.0,5.0,-6.0,7.0
0155_20161002_142748_614,ssim,2.0,5.0,-6.0,-3.5
0155_20161002_142748_614,ms_ssim,2.0,5.0,-6.0,-3.5
0155_20160807_105447_477,mse,4.0,5.0,6.0,3.5
0155_20160807_105447_477,ssim,-2.0,-2.5,6.0,-3.5
0155_20160807_105447_477,ms_ssim,4.0,5.0,-3.0,3.5
6G7M_20150321_153108_835,mse,4.0,5.0,-6.0,7.0
6G7M_20150321_153108_835,ssim,4.0,5.0,-6.0,3.5
6G7M_20150321_153108_835,ms_ssim,4.0,5.0,-6.0,-3.5
0039_20141009_180600_646,mse,2.0,5.0,-6.0,7.0
0039_20141009_180600_646,ssim,-4.0,2.5,3.0,-7.0
0039_20141009_180600_646,ms_ssim,2.0,5.0,-6.0,7.0
6G7M_20150325_113322_882,mse,-4.0,-5.0,-3.0,7.0
6G7M_20150325_113322_882,ssim,-4.0,-5.0,-3.0,7.0
6G7M_20150325_113322_882,ms_ssim,-4.0,-2.5,-6.0,7.0
6FHF_20150307_150747_547,mse,-4.0,2.5,-3.0,-3.5
6FHF_20150307_150747_547,ssim,-2.0,5.0,-3.0,-3.5
6FHF_20150307_150747_547,ms_ssim,-4.0,2.5,-3.0,-3.5
5a9e_20150328_160138_637,mse,4.0,5.0,-6.0,3.5
5a9e_20150328_160138_637,ssim,4.0,5.0,-6.0,3.5
5a9e_20150328_160138_637,ms_ssim,4.0,5.0,-6.0,3.5
6G7M_20150404_001230_965,mse,4.0,2.5,-6.0,3.5
6G7M_20150404_001230_965,ssim,4.0,5.0,6.0,-3.5
6G7M_20150404_001230_965,ms_ssim,4.0,5.0,6.0,3.5
6G7M_20150411_123126_272,mse,-2.0,5.0,-6.0,7.0
6G7M_20150411_123126_272,ssim,2.0,-2.5,6.0,-3.5
6G7M_20150411_123126_272,ms_ssim,-2.0,5.0,-6.0,7.0
0543_20150918_085508_012,mse,4.0,5.0,6.0,-7.0
0543_20150918_085508_012,ssim,-2.0,5.0,6.0,7.0
0543_20150918_085508_012,ms_ssim,4.0,2.5,-3.0,-7.0
4KK2_20150824_210924_915,mse,2.0,-5.0,6.0,3.5
4KK2_20150824_210924_915,ssim,2.0,-2.5,-6.0,3.5
4KK2_20150824_210924_915,ms_ssim,-4.0,-5.0,6.0,7.0
synthetic_bullseye_hawk_night,mse,4.0,2.5,-6.0,-7.0
synthetic_bullseye_hawk_night,ssim,-2.0,-5.0,-6.0,7.0
synthetic_bullseye_hawk_night,ms_ssim,-4.0,-5.0,-6.0,3.5
5a9e_20141006_122949_491,mse,4.0,5.0,6.0,-7.0
5a9e_20141006_122949_491,ssim,2.0,5.0,6.0,-7.0
5a9e_20141006_122949_491,ms_ssim,4.0,-5.0,-3.0,-3.5
0244_20151010_145415_361,mse,2.0,2.5,3.0,-7.0
0244_20151010_145415_361,ssim,-2.0,2.5,-3.0,7.0
0244_20151010_145415_361,ms_ssim,2.0,2.5,3.0,-7.0
0039_20141006_155340_624,mse,-2.0,5.0,6.0,-3.5
0039_20141006_155340_624,ssim,-2.0,5.0,6.0,-3.5
0039_20141006_155340_624,ms_ssim,-2.0,5.0,6.0,-3.5
0127_20161018_112128_393,mse,2.0,-5.0,-6.0,-7.0
0127_20161018_112128_393,ssim,2.0,-2.5,-6.0,-7.0
